"train_indices","barrio","cod_barrio","distrito","cod_distrito","longitud","latitud","precio.house.m2","sup.util","ref.hip.zona","dorm","banos","tipo.casa","inter.exter","ascensor","estado","antig","comercial","casco.historico","Ruidos_ext","Mal_olor","Poca_limp","Malas_comunic","Pocas_zonas","Delincuencia","M.30","CO","NO2","Nox","O3","SO2","PM10","Pobl.0_14_div_Poblac.Total","PoblJubilada_div_Poblac.Total","Inmigrantes.porc","ref.hip.zona ","radio","log.precio.house.m2"
"99","Berruguete","66","tetuan","6",-3.703787,40.464336,2850,60,2995,2,2,"duplex","exterior","no","buen_estado",5,"0","0",0.4,0.25,0.46,0.07,0.44,0.48,"0",-0.0230190885358036,-0.00346780999237247,-0.00366046363057954,0.072748152,0.165026525486594,0.20745337785149,11.1810440577564,19.5566137701235,17.5599075693549,"2995",5106.44701954608,7.9550742732627
"100","Valdefuentes","166","hortaleza","16",-3.671558,40.488819,3100,72,4026,1,1,"Otros","exterior","si","buen_estado",2.5,"1","0",0.33,0.42,0.44,0.66,0.36,0.31,"0",-0.205003605285273,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.409502648774821,-0.304613314887853,15.5469058171102,15.6252175325429,7.53242685105692,"4026",8013.54173141468,8.03915739047324
"101","Universidad","15","centro","1",-3.707156,40.42516,4265,60,3929,1,1,"piso","exterior","si","buen_estado",15,"1","1",0.48,0.33,0.56,0.03,0.65,0.67,"1",0.637705249756198,-0.393661412135217,0.0781318852917541,-0.370037423,0.690499302263559,0.357056534553428,8.89722566365522,16.2444144382421,18.5726018625499,"3929",1265.8894805568,8.35819745992578
"103","Valverde","86","fuencarral","8",-3.690788,40.497701,3354,60,2997,2,1,"piso","exterior","no","buen_estado",25,"0","0",0.34,0.19,0.48,0.19,0.39,0.4,"0",-0.231880457042506,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.582718806583508,-0.140369700700157,14.2042185577595,16.9485824548359,7.08064473299875,"2997",8766.90294464591,8.11790894238315
"104","Los Rosales","174","villaverde","17",-3.686866,40.365161,2847,84,2605,3,2,"piso","exterior","si","buen_estado",10,"0","0",0.44,0.44,0.53,0.49,0.4,0.63,"0",-0.25749940372142,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.684704472022177,0.186923824133293,15.4340900438799,16.5594715715936,18.1236517127839,"2605",6029.09391672991,7.95402108727804
"105","Entrevías","131","puente_vallecas","13",-3.661602,40.373849,2365,60,2387,2,1,"piso","exterior","no","buen_estado",27.0837852075493,"0","0",0.34,0.22,0.58,0.17,0.23,0.62,"0",-0.619028991569064,-0.00346780999237247,-0.00366046363057954,0.064111623,-0.777310228731087,-0.247085400740552,14.0851619218533,17.5324251570275,15.6513581858227,"2387",5752.27623827362,7.76853330092603
"106","Villaverde Alto, Casco Histórico de Villaverde","171","villaverde","17",-3.707074,40.353058,3211,70,2646,2,2,"piso","exterior","si","buen_estado",2.5,"0","0",0.44,0.39,0.52,0.23,0.49,0.73,"0",-0.2684487589772,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.586187941459859,0.0013105952569375,15.4340900438799,16.5594715715936,18.1236517127839,"2646",7416.43827121019,8.07433769408951
"107","Acacias","22","arganzuela","2",-3.704756,40.402883,4120,65,3757,3,1,"piso","exterior","si","buen_estado",40,"1","1",0.42,0.35,0.48,0.14,0.24,0.4,"0",0.884440251259276,0.186972758372067,0.199662289881199,0.802395864,-0.544258067611156,0.362765952635114,12.4059736305031,16.4637662379734,12.0677702549483,"3757",1989.96108856412,8.32360844234357
"108","Imperial","21","arganzuela","2",-3.715889,40.406307,4592,46,3928,1,1,"piso","exterior","si","buen_estado",2.5,"1","1",0.39,0.31,0.49,0.22,0.28,0.33,"0",0.267008227178814,0.931914694118564,0.520853450375009,1.327659669,-0.502895273887737,0.157441135852711,12.4059736305031,16.4637662379734,12.0677702549483,"3928",2291.81661511022,8.4320709379994
"109","Valdefuentes","166","hortaleza","16",-3.660851,40.494286,3890,76,4320,2,2,"piso","exterior","si","buen_estado",2.5,"1","0",0.33,0.42,0.44,0.66,0.36,0.31,"0",-0.267463793762521,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.53811731840902,-0.311680379287349,15.5469058171102,15.6252175325429,7.53242685105692,"4320",8854.91742317028,8.26616443661249
"110","Puerta del Angel","102","latina","10",-3.723979,40.415587,2256,167,3615,6,3,"piso","exterior","si","a_reformar",25.4193782709064,"0","0",0.41,0.27,0.54,0.1,0.33,0.57,"0",-0.175324810327006,-0.00346780999237247,-0.00366046363057954,0.374916135,-0.365619791168167,0.0349473901079968,11.6618606886501,21.8191401950297,13.9478008774786,"3615",2518.75688250059,7.72134861261795
"111","Zofío","126","usera","12",-3.712177,40.386975,2230,70,2719,2,1,"piso","exterior","no","buen_estado",40,"0","0",0.32,0.19,0.38,0.22,0.08,0.45,"0",0.551004454514235,0.0114690310868114,0.231026021080299,0.311820232,-0.475972363630952,0.133737723104568,14.7617732259595,17.6805558506683,20.543385107905,"2719",3863.85750009652,7.70975686445416
"113","Prosperidad","52","chamartin","5",-3.664091,40.448988,5200,140,4105,4,2,"piso","exterior","si","buen_estado",25,"1","1",0.42,0.25,0.44,0.03,0.48,0.24,"0",-0.526015849626813,-0.00349534142288982,-0.0036984840624869,0.533382752,0.239762875416845,-0.369931692517158,12.6403244799163,20.7824152819573,13.4305900824284,"4105",4222.14015931794,8.55641390456952
"114","Orcasur","122","usera","12",-3.694392,40.381096,2926,75,2498,2,1,"piso","exterior","si","buen_estado",7.5,"0","0",0.5,0.37,0.55,0.26,0.45,0.77,"0",0.327421776878554,-0.00346780999237247,-0.00366046363057954,0.070793125,-0.672349103038374,0.366660438570361,14.7617732259595,17.6805558506683,20.543385107905,"2498",4219.49082277384,7.98139158158007
"115","Pilar","84","fuencarral","8",-3.711963,40.478194,3600,70,3433,3,1,"piso","exterior","si","buen_estado",40,"0","0",0.37,0.18,0.34,0.04,0.18,0.32,"0",-0.0511521429924902,0.442458929270592,0.317034883182026,1.303577318,-0.774239219715074,0.0944091673725296,14.2042185577595,16.9485824548359,7.08064473299875,"3433",6751.61110045481,8.1886891244442
"118","Pueblo Nuevo","152","ciudad_lineal","15",-3.644135,40.433686,3429,65,2767,2,1,"piso","exterior","no","buen_estado",25,"0","0",0.38,0.23,0.45,0.18,0.35,0.51,"0",-0.53457274035368,-0.167045648500828,-0.138660462024813,0.043939254,-0.465588169757337,-0.43738046750545,12.6403244799163,20.7824152819573,13.4305900824284,"2767",4578.28621498809,8.14002395246292
"119","Cuatro Caminos","62","tetuan","6",-3.701663,40.448841,4615,72,3475,2,2,"duplex","exterior","si","buen_estado",2,"0","0",0.45,0.29,0.41,0.03,0.45,0.43,"1",0.460787477281235,0.439116107224779,0.177990331963517,0.559585955,1.10673903178712,0.335316610422111,11.1810440577564,19.5566137701235,17.5599075693549,"3475",3375.36229938425,8.43706714693695
"122","Cármenes","101","latina","10",-3.736897,40.397679,2389,85,2475,3,2,"piso","exterior","si","segunda_mano",40,"0","0",0.37,0.22,0.53,0.24,0.2,0.53,"0",0.248561220953216,-0.338914276186356,-0.329006407599525,-0.275924868,0.0626448328193263,-0.0775292518085336,11.6618606886501,21.8191401950297,13.9478008774786,"2475",4299.67502032061,7.77863014732581
"124","Universidad","15","centro","1",-3.70083,40.423188,4500,198,3903,7,3,"piso","exterior","no","reformado",40,"1","1",0.48,0.33,0.56,0.03,0.65,0.67,"1",0.588459045143133,-0.596115131370863,-0.26954972688728,-0.805206173,1.00601586161261,0.433631336796141,8.89722566365522,16.2444144382421,18.5726018625499,"3903",704.349074522048,8.41183267575841
"125","Fontarrón","145","moratalaz","14",-3.654413,40.407957,3440,58,2724,3,1,"piso","exterior","si","buen_estado",30.3676992484927,"0","0",0.25,0.15,0.41,0.05,0.14,0.27,"0",0.133839001638029,-0.158324149826695,-0.134640189211932,-0.431155975,0.00218402285170401,-0.425452340071602,13.0862840391885,22.22093651161,7.95629869628944,"2724",3621.17687121564,8.14322675036744
"126","Apostol Santiago","165","hortaleza","16",-3.660808,40.474963,2533,65,3654,3,1,"piso","exterior","no","buen_estado",40,"1","0",0.21,0.09,0.35,0.5,0.16,0.34,"0",-0.283074604505372,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.281293392350289,-0.368082919817154,15.5469058171102,15.6252175325429,7.53242685105692,"3654",6856.02141137867,7.83715965000168
"127","Bellas Vistas","61","tetuan","6",-3.702736,40.454866,3205,31,3491,2,1,"piso","interior","no","buen_estado",28.4104812064524,"0","0",0.4,0.23,0.46,0.03,0.5,0.46,"1",0.173968559982089,0.019673032928256,0.00583728891696213,0.536339998,0.717815787818949,0.288490615403818,11.1810440577564,19.5566137701235,17.5599075693549,"3491",4051.65741848009,8.07246736935477
"128","Apostol Santiago","165","hortaleza","16",-3.661752,40.479206,2857,63,3308,3,1,"piso","exterior","no","buen_estado",40,"1","0",0.21,0.09,0.35,0.5,0.16,0.34,"0",-0.240202306071185,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.333984614970135,-0.357273182796519,15.5469058171102,15.6252175325429,7.53242685105692,"3308",7256.801444446,7.95752740223077
"129","Valdeacederas","65","tetuan","6",-3.696946,40.462969,3333,55,3197,1,2,"piso","exterior","si","buen_estado",30,"0","0",0.42,0.27,0.49,0.19,0.49,0.41,"0",-0.00211913903200309,-0.0114669973064609,0.0278630071196925,-0.125361113,0.405680886906053,0.175925725145682,11.1810440577564,19.5566137701235,17.5599075693549,"3197",4898.64059874068,8.11162807830774
"131","Santa Eugenia","182","vallecas","18",-3.60858,40.383085,2637,96,2728,3,1,"piso","exterior","si","buen_estado",31.5891295826697,"0","0",0.34,0.72,0.32,0.3,0.15,0.51,"0",-0.617924065619854,0.0386240429054105,0.00132083281749161,0.595926891,-0.359023438830869,-0.176703413540778,16.3236733530746,11.5771084486625,9.57490304915067,"2728",8316.23608643475,7.87739718635329
"135","Palacio","11","centro","1",-3.710654,40.416649,5000,100,4573,3,2,"piso","exterior","si","buen_estado",30,"1","1",0.43,0.29,0.43,0.06,0.36,0.45,"1",0.291781384720726,-0.306157830485533,-0.148352678014514,0.425384746,0.0717236504276779,0.296518057784122,8.89722566365522,16.2444144382421,18.5726018625499,"4573",1385.54388720515,8.51719319141624
"136","Horcajo","142","moratalaz","14",-3.628882,40.406443,3127,89,3000,3,2,"piso","exterior","si","buen_estado",7.5,"0","0",0.36,0.26,0.32,0.42,0.26,0.3,"0",-0.0310416338529206,-0.00346780999237247,-0.00366046363057954,-0.143423709,-0.242546382676337,-0.303944506241941,13.0862840391885,22.22093651161,7.95629869628944,"3000",5742.8463162975,8.04782935745784
"137","Embajadores","12","centro","1",-3.706105,40.412851,3750,95,3900,2,1,"piso","exterior","si","buen_estado",30,"1","1",0.43,0.33,0.64,0.04,0.74,0.76,"1",0.455098344194763,-0.0572648133790853,-0.0479104503496113,0.561339863,-0.0281808840527529,0.35603710987272,8.89722566365522,16.2444144382421,18.5726018625499,"3900",1191.36682177046,8.22951111896446
"138","Comillas","111","carabanchel","11",-3.7120335,40.395509,3151,50,2817,2,1,"piso","exterior","no","buen_estado",40,"0","0",0.47,0.39,0.5,0.22,0.24,0.54,"0",0.661199602442085,-0.00342621723321522,-0.00300696143528305,0.567234017,-0.470991918956291,0.182918489174619,13.431372167504,18.6782268954326,17.8368933701206,"2817",3003.66441926341,8.05547514175727
"139","Recoletos","41","salamanca","4",-3.680123,40.424789,4818,105,5735,3,2,"piso","exterior","si","a_reformar",30,"1","1",0.41,0.28,0.33,0.01,0.24,0.29,"0",0.646875157566663,0.127395659677288,-0.0927600975631447,-0.464325633,1.08886421307246,0.143565225432509,10.8508323139206,22.4451037773467,8.57455680888883,"5735",1385.82462401762,8.48011418317482
"143","Acacias","22","arganzuela","2",-3.709774,40.40799,4211,107,2936,3,2,"piso","exterior","si","buen_estado",7.5,"1","1",0.42,0.35,0.48,0.14,0.24,0.4,"0",0.417394692817519,0.937314186133215,0.52388120498641,1.298385182,-0.458939390452672,0.283122062174749,12.4059736305031,16.4637662379734,12.0677702549483,"2936",1776.57692209241,8.34545542816193
"145","Simancas","201","san_blas","20",-3.624651,40.428646,4200,45,2826,2,1,"piso","exterior","si","buen_estado",30,"0","0",0.38,0.19,0.47,0.06,0.36,0.48,"0",-0.431420583380613,-0.00346780999237247,-0.00366046363057954,0.05633662,-0.645744261699028,-0.281974735210796,15.7803097218604,16.9864075695667,9.82035623733057,"2826",6024.23238242176,8.34283980427146
"146","Villaverde Alto, Casco Histórico de Villaverde","171","villaverde","17",-3.70724,40.34612,2076,101,2607,4,2,"piso","exterior","no","buen_estado",25,"0","0",0.44,0.39,0.52,0.23,0.49,0.73,"0",-0.271638654088029,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.59486993091408,-0.0444736151209372,15.4340900438799,16.5594715715936,18.1236517127839,"2607",8183.45855215024,7.63819824428578
"148","San Diego","132","puente_vallecas","13",-3.666326,40.390832,2600,60,2747,2,1,"piso","exterior","si","buen_estado",5,"0","0",0.46,0.35,0.65,0.17,0.59,0.57,"0",-0.345560814538893,-0.00346780999237247,-0.00366046363057954,0.091058566,-0.650859715106482,-0.180539834428649,14.0851619218533,17.5324251570275,15.6513581858227,"2747",3946.71799100124,7.86326672400957
"150","Acacias","22","arganzuela","2",-3.709152,40.40348,3400,132,3541,4,2,"piso","exterior","si","buen_estado",30,"1","1",0.42,0.35,0.48,0.14,0.24,0.4,"0",0.634482274405507,0.557696706670493,0.311011444110155,1.110435408,-0.544423792989277,0.27855022346433,12.4059736305031,16.4637662379734,12.0677702549483,"3541",2122.78422349175,8.13153071060425
"151","Valdemarín","95","moncloa","9",-3.788568,40.466428,4091,200,4650,5,3,"duplex","exterior","si","buen_estado",10.9803658392658,"1","0",0.24,0.13,0.32,0.27,0.09,0.18,"0",-0.271638654088029,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.80536625964102,-0.169339211301624,14.2389070449109,18.7982210841953,8.04302415686803,"4650",9552.60154560181,8.3165447179294
"152","Adelfas","32","retiro","3",-3.671815,40.39866,3917,55,2973,2,1,"piso","exterior","si","buen_estado",30,"1","1",0.5,0.39,0.45,0.02,0.59,0.43,"0",0.350363051671579,-0.00346780999237247,-0.00366046363057954,0.055359888,-0.43521900756069,-0.0470869159616348,11.4343101904508,21.3085529446878,6.06361267736289,"2973",2976.03529643886,8.27308133366583
"153","Arapiles","72","chamberi","7",-3.708186,40.44048,4056,75,4211,3,1,"piso","interior","si","a_reformar",34.1035434034476,"1","1",0.42,0.28,0.37,0.02,0.4,0.32,"1",0.640017191563408,0.45430197621715,0.211747011935413,0.368178007,0.86882425430808,0.340990942473216,10.208239022182,22.7526510007271,9.66020549542505,"4211",2653.84568006389,8.30795254527102
"154","Valverde","86","fuencarral","8",-3.689604,40.487513,3077,70,3585,3,1,"piso","exterior","si","buen_estado",40,"0","0",0.34,0.19,0.48,0.19,0.39,0.4,"0",-0.113777616777088,-0.00346780999237247,-0.00366046363057954,0.067880496,-0.428332525336622,-0.114128235497556,14.2042185577595,16.9485824548359,7.08064473299875,"3585",7638.56434617424,8.03171037532204
"155","San Diego","132","puente_vallecas","13",-3.669777,40.390129,3000,60,2815,2,1,"piso","exterior","no","buen_estado",28.1146795650376,"0","0",0.46,0.35,0.65,0.17,0.59,0.57,"0",-0.185334987009344,-0.00346780999237247,-0.00366046363057954,0.076468845,-0.656007901592378,-0.092365698485547,14.0851619218533,17.5324251570275,15.6513581858227,"2815",3841.4656652079,8.00636756765025
"156","Atocha","27","arganzuela","2",-3.673385,40.398632,5000,89,3067,3,2,"piso","exterior","si","buen_estado",7.5,"1","1",0.48,0.48,0.57,0.13,0.35,0.72,"0",0.433167183785207,-0.00346780999237247,-0.00366046363057954,0.050745179,-0.44434846210051,0.00156591699287785,12.4059736305031,16.4637662379734,12.0677702549483,"3067",2893.8882631444,8.51719319141624
"157","Prosperidad","52","chamartin","5",-3.667417,40.448547,3562,70,3856,2,1,"piso","exterior","si","buen_estado",25,"1","1",0.42,0.25,0.44,0.03,0.48,0.24,"0",-0.437012224070462,-0.0420807442963423,-0.0569842616265493,0.71028548,0.402497867306231,-0.329162968829345,12.6403244799163,20.7824152819573,13.4305900824284,"3856",4015.4134129231,8.17807746384961
"158","Ventas","151","ciudad_lineal","15",-3.6554,40.432968,4571,94,2974,3,2,"piso","exterior","si","segunda_mano",40,"0","0",0.41,0.26,0.47,0.38,0.31,0.41,"0",-0.251431039164213,-0.00346780999237247,-0.00366046363057954,-0.193235443,-0.0931740108557932,-0.436075106833188,12.6403244799163,20.7824152819573,13.4305900824284,"2974",3667.76512992056,8.42748727833174
"159","Piovera","162","hortaleza","16",-3.631432,40.462066,4550,87,4186,3,2,"piso","exterior","si","buen_estado",15,"1","0",0.24,0.1,0.21,0.28,0.07,0.17,"0",-0.429344151695686,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.830975420295195,-0.289074282016962,15.5469058171102,15.6252175325429,7.53242685105692,"4186",7185.04137645505,8.422882511945
"160","Adelfas","32","retiro","3",-3.669544,40.40391,4000,70,3623,2,1,"piso","exterior","si","buen_estado",2.5,"1","1",0.5,0.39,0.45,0.02,0.59,0.43,"0",0.402182909369496,-0.00346780999237247,-0.00366046363057954,0.03684498,-0.234643429562897,-0.127908686484612,11.4343101904508,21.3085529446878,6.06361267736289,"3623",2707.77129711185,8.29404964010203
"163","Goya","42","salamanca","4",-3.678403,40.427088,6000,75,4879,3,2,"atico","exterior","no","reformado",30,"1","1",0.37,0.26,0.33,0.01,0.38,0.19,"0",0.590070744097872,-0.21043992179684,-0.375162350499634,-0.205195328,1.2128289514096,0.0591190790023198,10.8508323139206,22.4451037773467,8.57455680888883,"4879",1641.55612318881,8.69951474821019
"164","Pilar","84","fuencarral","8",-3.704624,40.474897,3287,105,3573,4,2,"piso","exterior","si","buen_estado",25,"0","0",0.37,0.18,0.34,0.04,0.18,0.32,"0",-0.0137245335459631,0.0896750050899877,0.063324681587019,0.667381358,-0.393013703298661,0.123591070907644,14.2042185577595,16.9485824548359,7.08064473299875,"3573",6280.10273587177,8.09773057366422
"165","Horcajo","142","moratalaz","14",-3.6240794,40.407297,2431,57,3001,3,1,"piso","exterior","no","buen_estado",30,"0","0",0.36,0.26,0.32,0.42,0.26,0.3,"0",-0.0670077862843975,-0.00346780999237247,-0.00366046363057954,-0.019647516,-0.311894631859919,-0.269345702242712,13.0862840391885,22.22093651161,7.95629869628944,"3001",6117.47739067202,7.79605797431612
"166","Valdeacederas","65","tetuan","6",-3.709517,40.47271,2818,50,3447,2,1,"piso","exterior","si","segunda_mano",33.0312299955849,"0","0",0.42,0.27,0.49,0.19,0.49,0.41,"0",-0.0430450782267836,0.100023132148384,0.0707667026717792,0.753620681,-0.432333240058732,0.137799734690356,11.1810440577564,19.5566137701235,17.5599075693549,"3447",6111.05967051624,7.94378269245863
"167","Valverde","86","fuencarral","8",-3.687372,40.486795,1967,55,3552,3,1,"piso","exterior","no","buen_estado",40,"0","0",0.34,0.19,0.48,0.19,0.39,0.4,"0",-0.109339024770917,-0.00346780999237247,-0.00366046363057954,0.037765747,-0.391740938562699,-0.140372799547645,14.2042185577595,16.9485824548359,7.08064473299875,"3552",7571.70005570726,7.58426481838906
"169","Palacio","11","centro","1",-3.710032,40.419181,4156,57,4271,1,1,"atico","interior","si","buen_estado",40,"1","1",0.43,0.29,0.43,0.06,0.36,0.45,"1",0.352124170166216,-0.531417716850485,-0.163444410430338,0.157182478,0.250587498719847,0.313514782522196,8.89722566365522,16.2444144382421,18.5726018625499,"4271",1308.0173898822,8.33230835221912
"170","Acacias","22","arganzuela","2",-3.700762,40.404591,5000,52,3372,3,1,"piso","exterior","si","buen_estado",27.3282804211651,"1","1",0.42,0.35,0.48,0.14,0.24,0.4,"0",1.07532249577851,0.108654806154558,0.527670824844709,0.567673361,-0.485335405567835,0.449982330315486,12.4059736305031,16.4637662379734,12.0677702549483,"3372",1686.89271377897,8.51719319141624
